channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id,cleaned_text,Topic_Category,cleaned_comment,sentiment_result,sentiment_score,sentiment_bucket,sentiment_score_raw,sentiment_label_raw,comment_weight,impact_weighted_sentiment
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwBNr_Y8Ixh4weOFPR4AaABAg,"All 3 are not wrong. Alex - its ok to question everything, including your purpose.  Dr.K - Even if ""grand"" purpose is unknowable, you as an individual can 100% find purpose and get your life together. Mr.Greg - Religion will take you far beyond normal purpose, some people need it and some people will find religion and find powerful purpose beyond their normal daily life. But religion is like a medicine. Some people have their own motivations and have a great purpose with or without it. If you find yourself stuck, venture into the other lane as you might just be missing a part of the puzzle. And you don't have to stay in that lane, explore your thoughts, your purpose, learn, and move forward. Staying still may kill your purpose, explore and learn to unstuck yourself.",@beyondthematrix077,UCulwDxTDkxMyWMyUoTCukQw,0,2025-09-29T11:00:18Z,False,False,,"all 3 are not wrong. alex - its ok to question everything, including your purpose.  dr.k - even if ""grand"" purpose is unknowable, you as an individual can 100% find purpose and get your life together. mr.greg - religion will take you far beyond normal purpose, some people need it and some people will find religion and find powerful purpose beyond their normal daily life. but religion is like a medicine. some people have their own motivations and have a great purpose with or without it. if you find yourself stuck, venture into the other lane as you might just be missing a part of the puzzle. and you don't have to stay in that lane, explore your thoughts, your purpose, learn, and move forward. staying still may kill your purpose, explore and learn to unstuck yourself.",religion / spirituality,"all 3 are not wrong. alex - its ok to question everything, including your purpose.  dr.k - even if ""grand"" purpose is unknowable, you as an individual can 100% find purpose and get your life together. mr.greg - religion will take you far beyond normal purpose, some people need it and some people will find religion and find powerful purpose beyond their normal daily life. but religion is like a medicine. some people have their own motivations and have a great purpose with or without it. if you find yourself stuck, venture into the other lane as you might just be missing a part of the puzzle. and you don't have to stay in that lane, explore your thoughts, your purpose, learn, and move forward. staying still may kill your purpose, explore and learn to unstuck yourself.","{'score': 0.45, 'category': 'Positive', 'score_raw': 0.75, 'category_raw': 'Positive'}",0.45,Positive,0.75,Positive,1.0,0.45
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzBX_gF5tG_z4nMWkh4AaABAg,"People in the UK: ""I feel lost, and have no purpose.""
Atheism: ""You're right.""",@CreagerX,UCf3RNJUWIbjawefsaTF6Otg,0,2025-09-29T10:59:21Z,False,False,,"people in the uk: ""i feel lost, and have no purpose.""
atheism: ""you're right.""",religion / spirituality,"people in the uk: ""i feel lost, and have no purpose.""
atheism: ""you're right.""","{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwR4UYUh9921DA3GLB4AaABAg,Dr k and Alex in the same room. has this happened before?,@edgeelric4245,UC2Q1nujnmk8mp05s0x8trNg,0,2025-09-29T10:58:50Z,False,False,,dr k and alex in the same room. has this happened before?,religion / spirituality,dr k and alex in the same room. has this happened before?,"{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.0,0.5
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwBVGShDtzIZfDMOFZ4AaABAg,Rare crossover,@ahwass4989,UC7ABo6bY0zPgTMs_gLLb6Xg,0,2025-09-29T10:58:47Z,False,False,,rare crossover,religion / spirituality,rare crossover,"{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugyl6Om7qkERRVWs4V14AaABAg,"Here Greg Koukl should have argued that a change in the subjective experience by gaining purpose is prove that Christianity is correct under the Christian premise that what gets you closer to God is good and what keeps you apart is bad. That is why nowadays hell is defined as an eternal separation from God. Also it is clearly expressed in the Bible that ""you will know them by their fruits"" and if many that would convert to Christianity would be depressed, then this internal logic would also harm Christianity in the same way. It was a huge miss from Greg: 1:10:40",@Alonso-q2g,UCC5vH3f7pwde_Pzkg47D0gg,0,2025-09-29T10:58:40Z,False,False,,"here greg koukl should have argued that a change in the subjective experience by gaining purpose is prove that christianity is correct under the christian premise that what gets you closer to god is good and what keeps you apart is bad. that is why nowadays hell is defined as an eternal separation from god. also it is clearly expressed in the bible that ""you will know them by their fruits"" and if many that would convert to christianity would be depressed, then this internal logic would also harm christianity in the same way. it was a huge miss from greg: 1:10:40",religion / spirituality,"here greg koukl should have argued that a change in the subjective experience by gaining purpose is prove that christianity is correct under the christian premise that what gets you closer to god is good and what keeps you apart is bad. that is why nowadays hell is defined as an eternal separation from god. also it is clearly expressed in the bible that ""you will know them by their fruits"" and if many that would convert to christianity would be depressed, then this internal logic would also harm christianity in the same way. it was a huge miss from greg: 1:10:40","{'score': 0.2, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.2,Positive,0.5,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyFLBDmbdKZ0YHRATp4AaABAg,It’s a shame no Muslim in this discussion! @themuslimlantern,@SE-dd1dp,UCKKtT_pwzAk_4xgT2LWxBoQ,0,2025-09-29T10:58:39Z,False,False,,its a shame no muslim in this discussion!,religion / spirituality,its a shame no muslim in this discussion!,"{'score': 0.3, 'category': 'Positive', 'score_raw': 0.3, 'category_raw': 'Neutral'}",0.3,Positive,0.3,Neutral,1.0,0.3
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwCT86a4jsq1VBpJ5d4AaABAg,"Using ""purpose"" the way ""Greg Koukl "" defines it seems to be in many ways, the way the caste system was defined in India. Am I the only person who thinks this way?",@karllopes,UCtFhpF1buxKN1Shums5Tm8A,1,2025-09-29T10:58:21Z,False,False,,"using ""purpose"" the way ""greg koukl "" defines it seems to be in many ways, the way the caste system was defined in india. am i the only person who thinks this way?",religion / spirituality,"using ""purpose"" the way ""greg koukl "" defines it seems to be in many ways, the way the caste system was defined in india. am i the only person who thinks this way?","{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.2,0.24
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwHiONjJw-r33s8Rep4AaABAg,Where is a Muslim representative?,@abdurrahmanbashir1274,UCsvtZ9CvxYGG4Tc3crVj-GA,0,2025-09-29T10:57:51Z,False,False,,where is a muslim representative?,religion / spirituality,where is a muslim representative?,"{'score': 0.0, 'category': 'Neutral', 'score_raw': 0.0, 'category_raw': 'Neutral'}",0.0,Neutral,0.0,Neutral,1.0,0.0
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyWoWDmXZym_1GuZ8l4AaABAg,wth was just about to sleep and this spawns in,@loconelly,UCM7nUwHKaqe64_aMV7x06uw,1,2025-09-29T10:56:42Z,False,False,,wth was just about to sleep and this spawns in,religion / spirituality,wth was just about to sleep and this spawns in,"{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.2,0.3
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxGXpWccWwldwARpax4AaABAg,"Thank You!!! 4 amazing , impressive people❤",@sissiboehm,UCOgcGf_ztxF9e5EiZPBVywA,0,2025-09-29T10:56:40Z,False,False,,"thank you!!! 4 amazing , impressive people",religion / spirituality,"thank you!!! 4 amazing , impressive people","{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Positive'}",0.8,Super Positive,0.8,Positive,1.0,0.8
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwJrG362nt-iTwBtwF4AaABAg,"Damn, I'm so glad you got Dr K in there or this would have been mayhem 😂😂",@JulianLuckeeSouth,UCu1gj6o496oiWtxwA2kzVSg,2,2025-09-29T10:56:15Z,False,False,,"damn, i'm so glad you got dr k in there or this would have been mayhem",religion / spirituality,"damn, i'm so glad you got dr k in there or this would have been mayhem","{'score': 0.75, 'category': 'Positive', 'score_raw': 0.75, 'category_raw': 'Positive'}",0.75,Positive,0.75,Positive,1.2,0.8999999999999999
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwJrG362nt-iTwBtwF4AaABAg.ANeFonPxYuCANeK763CwOS,"eg 47:30 Alex is like ""I will destroy you"" haha",@JulianLuckeeSouth,UCu1gj6o496oiWtxwA2kzVSg,0,2025-09-29T11:33:51Z,False,True,UgwJrG362nt-iTwBtwF4AaABAg,"eg 47:30 alex is like ""i will destroy you"" haha",religion / spirituality,"eg 47:30 alex is like ""i will destroy you"" haha","{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwzDnNQXEuPrQz8zfN4AaABAg,all hopelessly misguided nonsense...ever question you ever had is clearly answered in the bIble...people are just too lazy to read it!,@user-rs1co9wb9w,UCxSWfNYL1RvLGiCUr0vYPcw,0,2025-09-29T10:55:13Z,False,False,,all hopelessly misguided nonsense...ever question you ever had is clearly answered in the bible...people are just too lazy to read it!,religion / spirituality,all hopelessly misguided nonsense...ever question you ever had is clearly answered in the bible...people are just too lazy to read it!,"{'score': 0.020000000000000018, 'category': 'Neutral', 'score_raw': 0.32, 'category_raw': 'Neutral'}",0.020000000000000018,Neutral,0.32,Neutral,1.0,0.020000000000000018
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxtoegO7W-2-YSZAZF4AaABAg,"God, Jesus, and the Holy Spirit are the truth and the only way",@marylynnewilliams3446,UCh9DdtGzjB5DCahKz32ySdQ,1,2025-09-29T10:54:47Z,False,False,,"god, jesus, and the holy spirit are the truth and the only way",religion / spirituality,"god, jesus, and the holy spirit are the truth and the only way","{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.2,0.6
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyQ5qeSI8tFHV7a2XR4AaABAg,"What if Cicero pushing the boulder up the hill each day had a purpose & reason beyond his understanding…. It’s the belief that would allow a differing attitude to develop…

What about energy? Vibration? Sound? Quantum? Waves & particles that are expanding & collapsing with sense, thought & observation?
What if God (insert other names) is the conscious energy calling it back to itself?",@romybrooks3778,UC56Lq1EYkIhc8-X3qhcTefA,0,2025-09-29T10:54:15Z,False,False,,"what if cicero pushing the boulder up the hill each day had a purpose & reason beyond his understanding. its the belief that would allow a differing attitude to develop

what about energy? vibration? sound? quantum? waves & particles that are expanding & collapsing with sense, thought & observation?
what if god (insert other names) is the conscious energy calling it back to itself?",religion / spirituality,"what if cicero pushing the boulder up the hill each day had a purpose & reason beyond his understanding. its the belief that would allow a differing attitude to develop

what about energy? vibration? sound? quantum? waves & particles that are expanding & collapsing with sense, thought & observation?
what if god (insert other names) is the conscious energy calling it back to itself?","{'score': 0.55, 'category': 'Positive', 'score_raw': 0.55, 'category_raw': 'Neutral'}",0.55,Positive,0.55,Neutral,1.0,0.55
